"StageName","StageType","Result","Resource Start","Direction","Name","Field","Row","Type","Value"
,,,,OUT,"Modify File Data","Name","21","Text","Isabelle Sutton"
,,,,OUT,"Modify File Data","Email","21","Text","eros.non@outlook.ca"
,,,,OUT,"Modify File Data","Age","21","Text","40"
,,,,OUT,"Modify File Data","Annual Income","21","Text","?52 ,815"
,,,,OUT,"Modify File Data","Loan Amount","21","Text","?1,369.73"
,,,,OUT,"Modify File Data","Loan Request Date","21","Text","2-Aug-23"
,,,,OUT,"Modify File Data","Loan Term","21","Text","10"
,,,,OUT,"Modify File Data","Loan Approved","21","Text",""
,,,,OUT,"Modify File Data","APR %","21","Text",""
,,,,OUT,"Modify File Data","Loan ID","21","Text",""
,,,,OUT,"Modify File Data","loan info","21","Text",""
,,,,OUT,"Modify File Data","Full Data","21","Text","True"
,,,,OUT,"Modify File Data","User Index","21","Number","20"
,,,,OUT,"Modify File Data","Name","22","Text","Jelani Campbell"
,,,,OUT,"Modify File Data","Email","22","Text","odio.semper.cursus@google.com"
,,,,OUT,"Modify File Data","Age","22","Text","28"
,,,,OUT,"Modify File Data","Annual Income","22","Text","?72 ,018"
,,,,OUT,"Modify File Data","Loan Amount","22","Text","?8,727.36"
,,,,OUT,"Modify File Data","Loan Request Date","22","Text","1-Dec-23"
,,,,OUT,"Modify File Data","Loan Term","22","Text","10"
,,,,OUT,"Modify File Data","Loan Approved","22","Text",""
,,,,OUT,"Modify File Data","APR %","22","Text",""
,,,,OUT,"Modify File Data","Loan ID","22","Text",""
,,,,OUT,"Modify File Data","loan info","22","Text",""
,,,,OUT,"Modify File Data","Full Data","22","Text","True"
,,,,OUT,"Modify File Data","User Index","22","Number","21"
,,,,OUT,"Modify File Data","Name","23","Text","Brenden Hartman"
,,,,OUT,"Modify File Data","Email","23","Text","et.magnis@outlook.net"
,,,,OUT,"Modify File Data","Age","23","Text","21"
,,,,OUT,"Modify File Data","Annual Income","23","Text","?68 ,875"
,,,,OUT,"Modify File Data","Loan Amount","23","Text","?7,332.66"
,,,,OUT,"Modify File Data","Loan Request Date","23","Text","6-Sep-24"
,,,,OUT,"Modify File Data","Loan Term","23","Text","10"
,,,,OUT,"Modify File Data","Loan Approved","23","Text",""
,,,,OUT,"Modify File Data","APR %","23","Text",""
,,,,OUT,"Modify File Data","Loan ID","23","Text",""
,,,,OUT,"Modify File Data","loan info","23","Text",""
,,,,OUT,"Modify File Data","Full Data","23","Text","True"
,,,,OUT,"Modify File Data","User Index","23","Number","22"
,,,,OUT,"Modify File Data","Name","24","Text","Reese Craig"
,,,,OUT,"Modify File Data","Email","24","Text","auctor@aol.edu"
,,,,OUT,"Modify File Data","Age","24","Text","74"
,,,,OUT,"Modify File Data","Annual Income","24","Text","?83 ,926"
,,,,OUT,"Modify File Data","Loan Amount","24","Text","?7,040.41"
,,,,OUT,"Modify File Data","Loan Request Date","24","Text","27-Aug-23"
,,,,OUT,"Modify File Data","Loan Term","24","Text","10"
,,,,OUT,"Modify File Data","Loan Approved","24","Text",""
,,,,OUT,"Modify File Data","APR %","24","Text",""
,,,,OUT,"Modify File Data","Loan ID","24","Text",""
,,,,OUT,"Modify File Data","loan info","24","Text",""
,,,,OUT,"Modify File Data","Full Data","24","Text","True"
,,,,OUT,"Modify File Data","User Index","24","Number","23"
,,,,OUT,"Modify File Data","Name","25","Text","Abraham Vinson"
,,,,OUT,"Modify File Data","Email","25","Text","curabitur.dictum@google.com"
,,,,OUT,"Modify File Data","Age","25","Text","47"
,,,,OUT,"Modify File Data","Annual Income","25","Text","?63 ,826"
,,,,OUT,"Modify File Data","Loan Amount","25","Text","?310.74"
,,,,OUT,"Modify File Data","Loan Request Date","25","Text","15-Sep-23"
,,,,OUT,"Modify File Data","Loan Term","25","Text","10"
,,,,OUT,"Modify File Data","Loan Approved","25","Text",""
,,,,OUT,"Modify File Data","APR %","25","Text",""
,,,,OUT,"Modify File Data","Loan ID","25","Text",""
,,,,OUT,"Modify File Data","loan info","25","Text",""
,,,,OUT,"Modify File Data","Full Data","25","Text","True"
,,,,OUT,"Modify File Data","User Index","25","Number","24"
"Add Queue","Sub Sheet",,"3/22/2024 11:09:17 AM"

,,,,IN,"Input Collection",,,,
,,,,IN,"Email and Input File Name Collection",,,,
,,,,IN,"Input Collection","Name","1","Text","Isabella Reyes"
,,,,IN,"Input Collection","Email","1","Text","nisi.dictum@outlook.ca"
,,,,IN,"Input Collection","Age","1","Text","51"
,,,,IN,"Input Collection","Annual Income","1","Text","?82 ,058"
,,,,IN,"Input Collection","Loan Amount","1","Text","?3,616.41"
,,,,IN,"Input Collection","Loan Request Date","1","Text","19-Jan-24"
,,,,IN,"Input Collection","Loan Term","1","Text","3"
,,,,IN,"Input Collection","Loan Approved","1","Text",""
,,,,IN,"Input Collection","APR %","1","Text",""
,,,,IN,"Input Collection","Loan ID","1","Text",""
,,,,IN,"Input Collection","loan info","1","Text",""
,,,,IN,"Input Collection","Full Data","1","Text","True"
,,,,IN,"Input Collection","User Index","1","Number","0"
,,,,IN,"Input Collection","File Name","1","Text","UiBankLoanAppData_2.xlsx"
,,,,IN,"Input Collection","Name","2","Text","Fay Schultz"
,,,,IN,"Input Collection","Email","2","Text","eu@outlook.org"
,,,,IN,"Input Collection","Age","2","Text","71"
,,,,IN,"Input Collection","Annual Income","2","Text","?63 ,579"
,,,,IN,"Input Collection","Loan Amount","2","Text","?3,991.56"
,,,,IN,"Input Collection","Loan Request Date","2","Text","20-Aug-23"
,,,,IN,"Input Collection","Loan Term","2","Text","10"
,,,,IN,"Input Collection","Loan Approved","2","Text",""
,,,,IN,"Input Collection","APR %","2","Text",""
,,,,IN,"Input Collection","Loan ID","2","Text",""
,,,,IN,"Input Collection","loan info","2","Text","9 - is not a valid loan term, selected - 10"
,,,,IN,"Input Collection","Full Data","2","Text","True"
,,,,IN,"Input Collection","User Index","2","Number","1"
,,,,IN,"Input Collection","File Name","2","Text","UiBankLoanAppData_2.xlsx"
,,,,IN,"Input Collection","Name","3","Text","Kristen Skinner"
,,,,IN,"Input Collection","Email","3","Text","nostra@outlook.edu"
,,,,IN,"Input Collection","Age","3","Text","95"
,,,,IN,"Input Collection","Annual Income","3","Text","?91 ,414"
,,,,IN,"Input Collection","Loan Amount","3","Text","?302.94"
,,,,IN,"Input Collection","Loan Request Date","3","Text","29-Dec-23"
,,,,IN,"Input Collection","Loan Term","3","Text","10"
,,,,IN,"Input Collection","Loan Approved","3","Text",""
,,,,IN,"Input Collection","APR %","3","Text",""
,,,,IN,"Input Collection","Loan ID","3","Text",""
,,,,IN,"Input Collection","loan info","3","Text","9 - is not a valid loan term, selected - 10"
,,,,IN,"Input Collection","Full Data","3","Text","True"
,,,,IN,"Input Collection","User Index","3","Number","2"
,,,,IN,"Input Collection","File Name","3","Text","UiBankLoanAppData_2.xlsx"
,,,,IN,"Input Collection","Name","4","Text","Yael Guerra"
,,,,IN,"Input Collection","Email","4","Text","erat.semper@google.net"
,,,,IN,"Input Collection","Age","4","Text","91"
,,,,IN,"Input Collection","Annual Income","4","Text","?68 ,730"
,,,,IN,"Input Collection","Loan Amount","4","Text","?4,619.69"
,,,,IN,"Input Collection","Loan Request Date","4","Text","12-Jun-24"
,,,,IN,"Input Collection","Loan Term","4","Text","10"
,,,,IN,"Input Collection","Loan Approved","4","Text",""
,,,,IN,"Input Collection","APR %","4","Text",""
,,,,IN,"Input Collection","Loan ID","4","Text",""
,,,,IN,"Input Collection","loan info","4","Text","9 - is not a valid loan term, selected - 10"
,,,,IN,"Input Collection","Full Data","4","Text","True"
,,,,IN,"Input Collection","User Index","4","Number","3"
,,,,IN,"Input Collection","File Name","4","Text","UiBankLoanAppData_2.xlsx"
,,,,IN,"Input Collection","Name","5","Text","Macon Olsen"
,,,,IN,"Input Collection","Email","5","Text","praesent.interdum.ligula@protonmail.edu"
,,,,IN,"Input Collection","Age","5","Text","68"
,,,,IN,"Input Collection","Annual Income","5","Text","?11 ,478"
,,,,IN,"Input Collection","Loan Amount","5","Text","?9,108.45"
,,,,IN,"Input Collection","Loan Request Date","5","Text","23-May-23"
,,,,IN,"Input Collection","Loan Term","5","Text","10"
,,,,IN,"Input Collection","Loan Approved","5","Text",""
,,,,IN,"Input Collection","APR %","5","Text",""
,,,,IN,"Input Collection","Loan ID","5","Text",""
,,,,IN,"Input Collection","loan info","5","Text","9 - is not a valid loan term, selected - 10"
,,,,IN,"Input Collection","Full Data","5","Text","True"
,,,,IN,"Input Collection","User Index","5","Number","4"
,,,,IN,"Input Collection","File Name","5","Text","UiBankLoanAppData_2.xlsx"
,,,,IN,"Input Collection","Name","6","Text","Adrian Larsen"
,,,,IN,"Input Collection","Email","6","Text","nunc.lectus.pede@hotmail.org"
,,,,IN,"Input Collection","Age","6","Text","41"
,,,,IN,"Input Collection","Annual Income","6","Text","?78 ,188"
,,,,IN,"Input Collection","Loan Amount","6","Text","?5,792.84"
,,,,IN,"Input Collection","Loan Request Date","6","Text","23-Oct-24"
,,,,IN,"Input Collection","Loan Term","6","Text","10"
,,,,IN,"Input Collection","Loan Approved","6","Text",""
,,,,IN,"Input Collection","APR %","6","Text",""
,,,,IN,"Input Collection","Loan ID","6","Text",""
,,,,IN,"Input Collection","loan info","6","Text","9 - is not a valid loan term, selected - 10"
,,,,IN,"Input Collection","Full Data","6","Text","True"
,,,,IN,"Input Collection","User Index","6","Number","5"
,,,,IN,"Input Collection","File Name","6","Text","UiBankLoanAppData_2.xlsx"
,,,,IN,"Input Collection","Name","7","Text","Danielle Hyde"
,,,,IN,"Input Collection","Email","7","Text","imperdiet.ornare@outlook.edu"
,,,,IN,"Input Collection","Age","7","Text","89"
,,,,IN,"Input Collection","Annual Income","7","Text","?68 ,878"
,,,,IN,"Input Collection","Loan Amount","7","Text","?4,499.49"
,,,,IN,"Input Collection","Loan Request Date","7","Text","27-Nov-24"
,,,,IN,"Input Collection","Loan Term","7","Text","10"
,,,,IN,"Input Collection","Loan Approved","7","Text",""
,,,,IN,"Input Collection","APR %","7","Text",""
,,,,IN,"Input Collection","Loan ID","7","Text",""
,,,,IN,"Input Collection","loan info","7","Text","9 - is not a valid loan term, selected - 10"
,,,,IN,"Input Collection","Full Data","7","Text","True"
,,,,IN,"Input Collection","User Index","7","Number","6"
,,,,IN,"Input Collection","File Name","7","Text","UiBankLoanAppData_2.xlsx"
,,,,IN,"Input Collection","Name","8","Text","Stacy Barrera"
,,,,IN,"Input Collection","Email","8","Text","eu.odio@google.couk"
,,,,IN,"Input Collection","Age","8","Text","44"
,,,,IN,"Input Collection","Annual Income","8","Text","?39 ,760"
,,,,IN,"Input Collection","Loan Amount","8","Text","?1,834.04"
,,,,IN,"Input Collection","Loan Request Date","8","Text","16-Dec-24"
,,,,IN,"Input Collection","Loan Term","8","Text","10"
,,,,IN,"Input Collection","Loan Approved","8","Text",""
,,,,IN,"Input Collection","APR %","8","Text",""
,,,,IN,"Input Collection","Loan ID","8","Text",""
,,,,IN,"Input Collection","loan info","8","Text","9 - is not a valid loan term, selected - 10"
,,,,IN,"Input Collection","Full Data","8","Text","True"
,,,,IN,"Input Collection","User Index","8","Number","7"
,,,,IN,"Input Collection","File Name","8","Text","UiBankLoanAppData_2.xlsx"
,,,,IN,"Input Collection","Name","9","Text","Holmes Morin"
,,,,IN,"Input Collection","Email","9","Text","cras.dolor@protonmail.com"
,,,,IN,"Input Collection","Age","9","Text","22"
,,,,IN,"Input Collection","Annual Income","9","Text","?63 ,651"
,,,,IN,"Input Collection","Loan Amount","9","Text","?9,620.30"
,,,,IN,"Input Collection","Loan Request Date","9","Text","27-Jul-24"
,,,,IN,"Input Collection","Loan Term","9","Text","10"
,,,,IN,"Input Collection","Loan Approved","9","Text",""
,,,,IN,"Input Collection","APR %","9","Text",""
,,,,IN,"Input Collection","Loan ID","9","Text",""
,,,,IN,"Input Collection","loan info","9","Text","9 - is not a valid loan term, selected - 10"
,,,,IN,"Input Collection","Full Data","9","Text","True"
,,,,IN,"Input Collection","User Index","9","Number","8"
,,,,IN,"Input Collection","File Name","9","Text","UiBankLoanAppData_2.xlsx"
,,,,IN,"Input Collection","Name","10","Text","Lester Solis"
,,,,IN,"Input Collection","Email","10","Text","elit.dictum.eu@hotmail.edu"
,,,,IN,"Input Collection","Age","10","Text","96"
,,,,IN,"Input Collection","Annual Income","10","Text","?79 ,849"
,,,,IN,"Input Collection","Loan Amount","10","Text","?5,366.25"
,,,,IN,"Input Collection","Loan Request Date","10","Text","17-Nov-23"
,,,,IN,"Input Collection","Loan Term","10","Text","3"
,,,,IN,"Input Collection","Loan Approved","10","Text",""
,,,,IN,"Input Collection","APR %","10","Text",""
,,,,IN,"Input Collection","Loan ID","10","Text",""
,,,,IN,"Input Collection","loan info","10","Text",""
,,,,IN,"Input Collection","Full Data","10","Text","True"
,,,,IN,"Input Collection","User Index","10","Number","9"
,,,,IN,"Input Collection","File Name","10","Text","UiBankLoanAppData_2.xlsx"
,,,,IN,"Input Collection","Name","11","Text","Brock Mcfadden"
,,,,IN,"Input Collection","Email","11","Text","sed@hotmail.com"
,,,,IN,"Input Collection","Age","11","Text","49"
,,,,IN,"Input Collection","Annual Income","11","Text","?28 ,679"
,,,,IN,"Input Collection","Loan Amount","11","Text","?176.95"
,,,,IN,"Input Collection","Loan Request Date","11","Text","24-Mar-24"
,,,,IN,"Input Collection","Loan Term","11","Text","3"
,,,,IN,"Input Collection","Loan Approved","11","Text",""
,,,,IN,"Input Collection","APR %","11","Text",""
,,,,IN,"Input Collection","Loan ID","11","Text",""
,,,,IN,"Input Collection","loan info","11","Text",""
,,,,IN,"Input Collection","Full Data","11","Text","True"
,,,,IN,"Input Collection","User Index","11","Number","10"
,,,,IN,"Input Collection","File Name","11","Text","UiBankLoanAppData_2.xlsx"
,,,,IN,"Input Collection","Name","12","Text","Imelda Garcia"
,,,,IN,"Input Collection","Email","12","Text","sed.orci.lobortis@protonmail.edu"
,,,,IN,"Input Collection","Age","12","Text","84"
,,,,IN,"Input Collection","Annual Income","12","Text","?5 ,528"
,,,,IN,"Input Collection","Loan Amount","12","Text","?9,212.86"
,,,,IN,"Input Collection","Loan Request Date","12","Text","2-Sep-24"
,,,,IN,"Input Collection","Loan Term","12","Text","3"
,,,,IN,"Input Collection","Loan Approved","12","Text",""
,,,,IN,"Input Collection","APR %","12","Text",""
,,,,IN,"Input Collection","Loan ID","12","Text",""
,,,,IN,"Input Collection","loan info","12","Text",""
,,,,IN,"Input Collection","Full Data","12","Text","True"
,,,,IN,"Input Collection","User Index","12","Number","11"
,,,,IN,"Input Collection","File Name","12","Text","UiBankLoanAppData_2.xlsx"
,,,,IN,"Input Collection","Name","13","Text","Janna Watts"
,,,,IN,"Input Collection","Email","13","Text","orci.ut.semper@protonmail.edu"
,,,,IN,"Input Collection","Age","13","Text","98"
,,,,IN,"Input Collection","Annual Income","13","Text","?86 ,907"
,,,,IN,"Input Collection","Loan Amount","13","Text","?8,946.91"
,,,,IN,"Input Collection","Loan Request Date","13","Text","2-Sep-24"
,,,,IN,"Input Collection","Loan Term","13","Text","3"
,,,,IN,"Input Collection","Loan Approved","13","Text",""
,,,,IN,"Input Collection","APR %","13","Text",""
,,,,IN,"Input Collection","Loan ID","13","Text",""
,,,,IN,"Input Collection","loan info","13","Text",""
,,,,IN,"Input Collection","Full Data","13","Text","True"
,,,,IN,"Input Collection","User Index","13","Number","12"
,,,,IN,"Input Collection","File Name","13","Text","UiBankLoanAppData_2.xlsx"
,,,,IN,"Input Collection","Name","14","Text","Davis Neal"
,,,,IN,"Input Collection","Email","14","Text","vestibulum@protonmail.couk"
,,,,IN,"Input Collection","Age","14","Text","27"
,,,,IN,"Input Collection","Annual Income","14","Text","?40 ,880"
,,,,IN,"Input Collection","Loan Amount","14","Text","?446.09"
,,,,IN,"Input Collection","Loan Request Date","14","Text","10-Sep-23"
,,,,IN,"Input Collection","Loan Term","14","Text","3"
,,,,IN,"Input Collection","Loan Approved","14","Text",""
,,,,IN,"Input Collection","APR %","14","Text",""
,,,,IN,"Input Collection","Loan ID","14","Text",""
,,,,IN,"Input Collection","loan info","14","Text",""
,,,,IN,"Input Collection","Full Data","14","Text","True"
,,,,IN,"Input Collection","User Index","14","Number","13"
,,,,IN,"Input Collection","File Name","14","Text","UiBankLoanAppData_2.xlsx"
,,,,IN,"Input Collection","Name","15","Text","Martha Farrell"
,,,,IN,"Input Collection","Email","15","Text","id.magna@protonmail.net"
,,,,IN,"Input Collection","Age","15","Text","98"
,,,,IN,"Input Collection","Annual Income","15","Text","?85 ,421"
,,,,IN,"Input Collection","Loan Amount","15","Text","?7,528.40"
,,,,IN,"Input Collection","Loan Request Date","15","Text","1-Jan-25"
,,,,IN,"Input Collection","Loan Term","15","Text","3"
,,,,IN,"Input Collection","Loan Approved","15","Text",""
,,,,IN,"Input Collection","APR %","15","Text",""
,,,,IN,"Input Collection","Loan ID","15","Text",""
,,,,IN,"Input Collection","loan info","15","Text",""
,,,,IN,"Input Collection","Full Data","15","Text","True"
,,,,IN,"Input Collection","User Index","15","Number","14"
,,,,IN,"Input Collection","File Name","15","Text","UiBankLoanAppData_2.xlsx"
,,,,IN,"Input Collection","Name","16","Text","Dale Patton"
,,,,IN,"Input Collection","Email","16","Text","fringilla.euismod.enim@yahoo.com"
,,,,IN,"Input Collection","Age","16","Text","21"
,,,,IN,"Input Collection","Annual Income","16","Text","?31 ,603"
,,,,IN,"Input Collection","Loan Amount","16","Text","?8,550.12"
,,,,IN,"Input Collection","Loan Request Date","16","Text","5-May-24"
,,,,IN,"Input Collection","Loan Term","16","Text","3"
,,,,IN,"Input Collection","Loan Approved","16","Text",""
,,,,IN,"Input Collection","APR %","16","Text",""
,,,,IN,"Input Collection","Loan ID","16","Text",""
,,,,IN,"Input Collection","loan info","16","Text",""
,,,,IN,"Input Collection","Full Data","16","Text","True"
,,,,IN,"Input Collection","User Index","16","Number","15"
,,,,IN,"Input Collection","File Name","16","Text","UiBankLoanAppData_2.xlsx"
,,,,IN,"Input Collection","Name","17","Text","Germaine Watkins"
,,,,IN,"Input Collection","Email","17","Text","cras.pellentesque@yahoo.org"
,,,,IN,"Input Collection","Age","17","Text","85"
,,,,IN,"Input Collection","Annual Income","17","Text","?26 ,265"
,,,,IN,"Input Collection","Loan Amount","17","Text","?7,419.89"
,,,,IN,"Input Collection","Loan Request Date","17","Text","27-Nov-23"
,,,,IN,"Input Collection","Loan Term","17","Text","10"
,,,,IN,"Input Collection","Loan Approved","17","Text",""
